item_price,restaurant_id,ID,item_name
16.40,64,414,Wor Shu Duck (Boneless) Long Island crispy duck & roast pork w. Chinese vegetables.
27.80,65,415,Wonton w. Egg Drop Soup
20.30,65,416,"Specialty Sandwiches: #4  Roasted Chicken:  Goat Cheese, Basil & Roasted Red Onions with a Rosemary Herb Dressing on Seeded Italian ... 6.25"
16.70,65,417,Cinnamon Sticky Buns ...2.25
23.10,65,418,"Brundlmayer: Austria, Pinot Noir, Pinot Blanc"
20.10,65,419,Braised Pork Loin stuffed with sweet sausage and served with artichoke and zucchini
20.10,66,420,"Cabernet Sauvignon, Duckhorn, 1986. (Napa Valley)"
16.90,66,421,Joes Blackened Grilled Potatoes
20.10,66,422,"Specialty Sandwiches: #7  Smoked Breast of Turkey:  Jarlsberg Cheese, Crisp Romaine, Plum Tomato & Caesar Dressing on Tuscan Ciabatta Bread ... 6.25"
18.50,66,423,"Pacific Sea Bass Asian Style with angel hair pasta, clams, black bean sauce"
9.70,66,424,"GRILLED AHI TUNA ON BRAISED SHIITAKES WITH WILTED FRISEE AND A CRACKED MUSTARD INFUSION SAUCE, BASIL AIOLI"
18.20,67,425,ORANGE BEEF
8.20,67,426,"Main Courses with House Salad (balsamic vinaigrette, sesame tamari, honey bleu cheese or ranch dressing) add $1.00"
8.50,67,427,Brie
16.90,67,428,2005 CLARET Napa Valley Newton
12.40,67,429,"Crispy Chicken Wings w. Garlic Sauce, w. Pork Fried Rice"
15.50,67,430,Watermelon
14.60,67,431,Espresso
10.10,67,432,Beef w. Broccoli
11.20,67,433,Chicken w. Broccoli in Garlic Sauce
10.20,68,434,Côte de Boeuf with haricot verts and Balthazar onion rings
10.10,68,435,Roquefort Dressing
9.60,68,436,"CABERNET OF EGER 93, Lauder/Lang Vineyards"
11.00,68,437,"Gewurztraminer, Cote de Rouffach, Mure, 1998 (Alsace)"
8.93,68,438,Subgum Shrimp Chow Mein
11.20,68,439,"CONSOMME, HOT"
12.90,68,440,"Upside Down Tuna Tarte - with fennel, Japanese cucumber and aïoli"
11.40,68,441,"Specialty Sandwiches: #11  Grilled Vegetables:  Zucchini, Eggplant, Slow Roasted Tomato, Tarragon Dressing on French Baguette ... 5.75"
19.80,69,442,"Crispy red corn relleno filled with Isacs roasted duck and black bean mole, jalapeno - mango salsa and Crème fraiche"
19.70,69,443,THE ORIGINAL ILONA TORTE
23.50,69,444,Plain Lobster Sauce
20.80,69,445,"Cabernet Sauvignon, Seven Oaks, J. Lohr"
16.60,69,446,Pork w. Broccoli
29.80,69,447,Fresh Shrimp Fried Rice
19.10,69,448,tempura of shrimp and japanese vegetables
23.90,70,449,"Pomerol, Chateau Lagrance 94"
27.90,70,450,"Gavi di Gavi Barrique, La Guardia"
20.60,70,451,"Chianti Classico Riserva, Villa Antonori 1995 (Tuscany)"
20.30,70,452,"Trout Provencal. Sauteed with diced Tomatoes, Mushrooms and Garlic...with Rice"
20.40,70,453,Fried Chicken Nuggets (12) w. Chicken Fried Rice
22.10,70,454,Lobster Bisque
19.40,71,455,"Barbera DAsti, Camp Du Rouss, Coppo, 1997. (Piedmont)"
24.70,71,456,Roast Pork w. Broccoli
18.30,71,457,Pork w. String Beans
15.30,71,458,Egg mayo
25.20,71,459,Margherita Pizza
17.70,71,460,Terrine de canard
23.00,72,461,Home made Ice Cream
29.70,72,462,VEAL CHOP red peppers & rosemary potatoes
29.60,72,463,GRILLED ATLANTIC SALMON grilled summer vegetables
24.30,72,464,Steak au Poivre with pommes frites and spinach
28.80,72,465,Plain Broccoli
27.70,73,466,Roast Monkfish with Porcini & Parsley
21.80,73,467,Calvados Busnel Hors dAge
27.00,73,468,112- Veuve Cliquot Brut N/V
18.30,73,469,"Insalata Tre colori ENDIVE, ARUGOLA & RADICCHIO"
26.90,74,470,Ribeye with fries
30.30,74,471,Mussels Au Gratin. With garlic
29.20,74,472,Roast Pork w. Mixed Vegetables
18.40,74,473,"Merlot, Madame Costeau"
16.30,74,474,"Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley)"
19.70,74,475,Banana Pie. Banana with Non-Dairy Yogurt/Shredded Almond
28.60,74,476,Joes Sizzling Chicken Fajitas
25.90,74,477,"Ribeye Steak Frites - Redeye potatoes, and string beans"
17.70,74,478,"Henry Varnay: Saumur, Chenin Blanc"
25.90,75,479,"Ravioli Di Carne Aurora FILLED WITH MEAT SAUCE, RICOTTA CHEESE & TOMATO SAUCE"
21.80,75,480,Burger
19.70,75,481,"Daurade tartare, extra virgin olive oil"
26.60,75,482,"Sangiovese, Il Merlotto, Il Vescovino. 1994 (Tuscany)"
29.20,76,483,Moo Shu Pork w. 4 Pancakes
18.40,76,484,"White Wine by the Bottle: Chardonnay Winemakers Reserve, Lindemans, Padthaway, Australia 1997"
26.90,76,485,BarbecueSpare Ribs
19.50,76,486,Sides
29.30,76,487,Strawberry Italian Soda
23.90,76,488,"Slow Poached Farm Egg In a Jar- with Maine lobster, crosnes and sea urchin froth"
27.50,76,489,Hazelnut Italian Soda
31.90,77,490,"Sauvignon Blanc, Honig, 1999 (Napa Valley)"
20.00,77,491,"Domaine St. Michelle, Brut NV"
31.50,77,492,Fried Vegetable Dumplings (8)
21.20,77,493,Crab Roll. Maine Crab Salad in a warm buttery New England Bun...with Fries
22.80,77,494,Roasted Beets
17.40,77,495,VEAL CHOP PARMIGIANA (house specialty)
25.90,78,496,Salad
18.50,78,497,Spicy Shandong Baked Bluefish. With Sugar Snap peas and Jasmine Rice
22.50,78,498,"Byron, Pinot Noir, Santa Maria Valley, USA 1997"
26.00,78,499,"Lobster Roll. Fresh Lobster Meat from a stemed 1-1.25 lb. Lobster...cold, creamy Lobster Salad in a toasted Bun...with French Fries"
18.40,78,500,"PINOT GRIS, CHALK HILL 95"
22.80,78,501,"Smoked Salmon & Pastrami with Blini, Quail Eggs & Horseradish Cream Fresh"
19.60,78,502,Mahi Mahi
26.30,78,503,Moo Shu Chicken w. 4 Pancakes
30.10,78,504,Hunan Beef
15.50,79,505,Spring Water ... 1.50/2.50
20.20,79,506,"Consomme, Cold"
10.80,79,507,Roast Pork w. Mixed Vegetables
13.20,79,508,Duchess potatoes
15.00,79,509,Quady Essensia 95
12.50,79,510,"Rosso Del Conte, Regaleali 92"
17.70,79,511,"CABERNET SAUVIGNON, ALTAMURA 94"
20.20,79,512,Chicken Finger
15.30,80,513,Lobster and Ravioli
17.80,80,514,mesclun salad with sesame leaf and watercress
18.60,80,515,Capellini Primavera ANGEL HAIR WITH MIX VEGETABLES
23.40,80,516,Pork w. Mixed Veg
26.20,80,517,Salade Niçoise with fresh seared tuna
18.30,80,518,"Insalata Di Gamberi e Avocado SHRIMP WITH AVOCADO, LEMON, HERBS & DRESSING"
19.10,80,519,Kenwood 96 Sauvignon Blanc (Sonoma)
19.20,81,520,"After 10 pm- American Cheese Burger bacon, crispy onions & fries"
17.10,81,521,"Ravioli Di Carne Aurora FILLED WITH MEAT SAUCE, RICOTTA CHEESE & TOMATO SAUCE"
17.40,81,522,"Chardonnay, Markham"
20.10,81,523,Calamari. Regular or Spicy
21.50,81,524,"CHABLIS, DOMAINE CHANTEMERLE BOUDIN 96"
14.80,81,525,"Chardonnay, Hess Select, 1999, (California)"
15.70,81,526,"Groth, Chardonnay, Napa Valley, USA 1998, bottle"
14.60,82,527,Chicken w. Garlic Sauce
19.70,82,528,China Black Iced Tea
13.30,82,529,Sandeman Don Fino Dry Sherry
18.40,82,530,Beef w. Chinese Vegetable
20.70,82,531,Banoffee
15.70,82,532,"Cabernet Sauvignon, Rabbit Ridge"
17.30,82,533,Shellfish Platter
14.40,82,534,"Grilled Brook Trout over a warm spinach, walnut and lentil salad"
16.20,82,535,Fried Scallops (10) w. Plain Fried Rice
20.50,83,536,Fried Chicken Wings (4) w. French Fries
21.00,83,537,"Semillon, Barrel Fermented, Signorello, 1997 (Napa Valley)"
20.40,83,538,"Merlot,  Casa Julia"
21.10,83,539,Chicken w. Garlic Sauce
33.40,83,540,"Cosentino 1995, Carneros"
19.60,83,541,Baked Idaho Potato
24.80,83,542,Chicken Piccata
30.60,84,543,"Clay Pot Roasted Baby Chicken, carrots, zucchini, peppers & roasted potatoes"
23.40,84,544,"KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV"
31.70,84,545,Steamed Dumpling (8)
20.10,84,546,Steamed Vegetables
19.20,85,547,Broccoli Rabe
13.40,85,548,La Chiripada 97 Reserve Riesling (NM)
24.60,85,549,OMaras Irish Country Cream Latte
16.80,85,550,Pork w. Broccoli
15.20,85,551,"Chateauneuf du Pape La Nerthe, 1995"
21.50,85,552,Lobster Chow Mein
16.00,85,553,Fresh Seasonal Succotash
24.00,85,554,Rob Roy
25.10,86,555,Beefsteak Tomato and Mozzarella
20.10,86,556,"CABERNET SAUVIGNON, Rutherford, Beaulieu"
29.10,86,557,Chicken Noodle Soup
20.30,86,558,Graves
28.80,86,559,"Chalk Hill Chardonnay, 1995, Chalk Hill"
28.60,86,560,Assorted Smoked Salmon & Shrimp
22.20,87,561,Torres 95 Sangre de Toro Crianza (Spain)
29.70,87,562,Haddock Loin
27.60,87,563,"Scheurebe, Forster Ungeheuer Spatlese, E. Muller, 1997 (Pfalz)"
22.20,87,564,Plateaux de Fruits de Mere
14.00,88,565,Costilla Di Cerdo GRILLED PORK CHOP
15.80,88,566,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six
10.50,88,567,spiced tuna tartare and tuna sashimi roll
13.30,88,568,Fried Chicken Nuggets (12)
11.60,88,569,"Seafood Linguini - lobster, salmon, shrimp, clams, snapper, mahi mahi"
10.60,88,570,"RIESLING, DOMAINE PAUL BLANCK 96"
22.60,89,571,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey"
16.70,89,572,Jalapeno Smoked Salmon
22.50,89,573,Moo Shu Vegetable w. 4 Pancakes
24.40,89,574,Scallop w. Broccoli
24.20,89,575,tataki of tuna with fennel and gingered ponzu
24.40,89,576,"Gavi di Gavi Barrique, La Guardia"
24.90,90,577,Homemade Iced Tea  or Lemonade ... 1.65/1.95
21.60,90,578,"Gewurztraminer Fieldstone 1996, Sonoma"
22.40,90,579,Barbecue Spare Ribs
18.90,90,580,Spinach Wonton Soup
30.10,90,581,"Byron, Pinot Noir, Santa Maria Valley, USA 1997"
30.20,90,582,Orangina ... 1.50
18.30,90,583,"Wraps: W8  Roast Beef, Vermont Cheddar, Watercress, Sautéed Onions with a Ginger Sesame Dressing "
30.00,90,584,Steamed Vegetable Dumplings (8)
18.70,90,585,Fresh dungeness crab cake with honey brown onion compote red pepper garlic mayonaise and balsamic reduction.  Twelve
33.20,91,586,Quady Essensia 95
21.00,91,587,NY Pastrami Smoked Salmon Club Sandwich - potato and haricot-vert salad with Pommery mustard dressing
25.90,91,588,Duck Shepherds Pie
18.30,91,589,Banana Pie. Banana with Non-Dairy Yogurt/Shredded Almond
28.60,91,590,Fish & Chips. Regular or Spicy
29.10,91,591,"Chardonnay, Glass Mountain"
23.00,91,592,Caramelized Sweetbread Tartlette with Black Truffles & Onions
25.20,91,593,"Moulin-a-Vent Cuvee Vielles Vignes, Domaine Diochon, Beaujolais, France 1999, bottle"
31.00,91,594,"RIGATONI eggplant, portobellini mushrooms, tomato & ricotta sarda"
9.20,92,595,"Pan Fried Scallops with Anchovy, Capers & Lemon"
13.30,92,596,"Cotes du Rhone, Rasteau, J. Bressy, 1998 (Rhone)"
14.60,92,597,Kung Po Shrimp
11.00,92,598,Spare Rib Tips
20.10,92,599,"SHEPHERDS PIE CROQUETTES Minced Vegetables Surrounded by Mashed Potatoes in a croquette (Basil Moo Shu Roll, Pickled Cabbage)"
8.90,92,600,Filet Mignon
13.40,92,601,LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE
18.70,92,602,Fried Shrimp (15) w. Chicken Fried Rice
30.10,93,603,Cappuccino
24.70,93,604,"Scallop & Chicken Sliced chicken & round scallops sauteed w. snow pea pods, baby corn, straw mushroom in brown sauce. A real treat!"
23.50,93,605,"HARVEST DELIGHT SALAD Medley of Eggplant, Sweet Peppers, String Beans, Carrots and Cashews Marinated in a Vinaigrette Dressing (Basil Moo Shu Roll, Brown Rice)"
30.20,93,606,Penne A la Vodka PENNE IN PINK SAUCE FLAMED WITH VODKA
22.40,93,607,"Wraps: W7  Chicken Caesar Wrap, Grilled Chicken, Shaved Romano Cheese, Hearts of Romaine and Caesar Dressing ... 6.25"
28.90,93,608,"Zinfandel, Clos Du Bois"
28.20,93,609,"Chenin Blanc, Pine Ridge, 1999 (Napa Valley)"
20.40,93,610,ORANGE BEEF
15.30,93,611,"Grilled ahi tuna on braised shitakes with wilted frisee and a cracked mustard infustion sauce, basil aioli.  Twenty Four"
25.00,94,612,"Pinot Grigio Kettemeir, 1996, Italy"
22.60,94,613,Fried Chicken Wings (4) w. Shrimp Fried Rice
23.40,94,614,Brandade de Morue
25.60,94,615,Smoked Chub Fillet
18.70,94,616,"Cuvaison, Chardonnay, Carneros, USA 1999"
18.10,95,617,"Coconut Shrimp Jumbo shrimp, battered and dipped in shredded coconut, fried golden brown and served with a Chinese pesto dipping sauce, pineapple chutney, yogurt cucumbers and steamed rice"
12.30,95,618,"Knudsen Erath 1995, Oregon"
12.70,95,619,"Shafer Stags Leap District 1994, Napa"
12.00,95,620,Hot Fudge Sundae
17.80,95,621,"Wraps: W2  Thai Chicken Chopped Lettuce, Shaved Carrots with a Lemongrass Dressing ...6.25"
16.10,95,622,"Cabernet Sauvignon, Seven Oaks, J. Lohr"
18.60,95,623,Joes Deep Dish Apple Pie
19.30,95,624,Sauternes
8.70,95,625,"Great Western, Extra Dry"
24.50,96,626,"Chardonnay, Reserve St. Martin, 1999, (vin de pays doc)"
28.00,96,627,AMERICAN CHEESE
23.70,96,628,"Kistler 1996, Sonoma"
21.70,96,629,"Zinfandel, Clos Du Bois"
19.50,96,630,Chocolate Pecan Bar
20.80,96,631,Boston Cream Pie
15.90,97,632,ONION SOUP gratinee
22.50,97,633,Tuna Spring Roll
18.40,97,634,"MENETOU SALON, CLOS BLANCHAIS, HENRY TELLE 96"
24.30,97,635,"Filet Mignon, grilled filet of beef tenderloin accompanied by a brandy, shiitake mushroom cream sauce, served with rosemary roasted new potatoes and fresh vegetables"
19.00,97,636,"Redeye Grill Hamburger - Monterey Jack cheese, shoestring potatoes, tomato, onion, and pickle"
17.90,97,637,Beef w. Mixed Vegetables
26.00,97,638,Fegatini di Pollo chicken livers & crostini served hot in a clay pot
16.70,97,639,Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon
19.40,97,640,Grilled Chicken Sandwich. Topped with melted Cheese and crisp Bacon
22.80,98,641,Clam Fritters. With Bacon...Roasted Red Pepper Sauce. Great with Chowder!
26.70,98,642,Steak Frites Italian Style (House Specialty) fresh porcini
17.60,98,643,Fried Chicken Wings (4) w. Beef Fried Rice
28.50,98,644,"Country Mashed Potatoes, skin on"
20.20,98,645,Open Grilled Cheese Sandwich with Tomato and Bacon
14.90,99,646,"Stonestreet, Alexander Val. 1994, Napa"
12.80,99,647,Shrimp Cocktail
16.50,99,648,Haricots Verts frais
17.80,99,649,"Sauvignon Blanc, Cakebread 97"
11.70,99,650,"Chianti Classico, Remole, Frescobaldi"
21.80,100,651,"LOBSTER RAVIOLI, shellfish jus"
28.60,100,652,"Oysters Legal. Baked with Spinach, Cheese & Crumbs"
15.20,100,653,Cherries
20.50,100,654,"Apple Fruit Spritzer - Apple juice, club soda & a twist of lime"
20.80,100,655,GRILLED LARGE SHRIMP with vegetable risotto
20.10,100,656,Sanka
25.30,100,657,"Pinot Grigio Kettemeir, 1996, Italy"
29.00,100,658,Topi-Maki and Mixed Salad
26.10,101,659,Scallop w. Garlic Sauce
20.10,101,660,2004 SAUVIGNON Western Cape Sincerely Neil Ellis
16.60,101,661,"Pinot Noir, Quail Hill Vineyard, Lynmar, 1999 (Sonoma)"
19.20,101,662,Roasted Chicken and Wild Greens
22.70,101,663,Avocado Stuffed with Crabmeat
29.50,101,664,OYSTERS:  Malpeque
18.00,101,665,Kung Po Baby Shrimp
26.90,101,666,Mixed Vegetable Chow Fun
30.50,101,667,Asian Chicken Salad
26.10,102,668,HERBED GARLIC AND GOAT CHEESE FETA BEIGNET ON FRESH ORGANIC FIELD GREENS TOSSED IN A GOLDEN APPLE VINAIGRETTE WITH BUTTERED CANDIED MACADAMIA NUTS
29.80,102,669,Pork w. Mixed Veg
28.00,102,670,DAVES PASTA vegetarian style with marinated tofu
24.50,102,671,"Sauvignon Blanc Babich, 1997, New Zealand"
22.90,102,672,"Chenin Blanc, Pine Ridge, 1999 (Napa Valley)"
19.10,102,673,Champagne Cassis (Kir Royale) aperitif
24.20,102,674,"Pacific Sea Bass Asian Style with angel hair pasta, clams, black bean sauce"
27.50,102,675,"Slow Poached Farm Egg In a Jar- with Maine lobster, crosnes and sea urchin froth"
18.60,102,676,"Seafood Combination A delightful blend of lobster meat, shrimp, scallops sauteed w. mixed Chinese vegetable."
28.00,103,677,Delamain XO
27.20,103,678,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan"
19.20,103,679,"Pinot Grigio, J. Tiefenbrunner 1996 DOC (Trentino)"
21.80,103,680,"Warm asparagus, vinaigrette"
29.20,103,681,Dry Sauteed String Bean (meat)
29.10,103,682,Fresh Black Squid Ink Linguini with shrimp in spicy marinara sauce
27.80,103,683,Dim Sum (6)
21.00,103,684,"Fume Blanc, Ferrari-Carano, 1999 (Sonoma)"
27.80,103,685,Dr. Pepper
28.00,104,686,Broccoli Rabe
28.30,104,687,"Muskat, Haardt Burgergard Kabinett, Muller-Catoir, 1996 (Pfalz)"
26.60,104,688,Cappuccino
18.80,104,689,"Mexicano - latte, chocolate sauce & whipped cream"
21.80,104,690,Fried Smelts. Butterflied and Boneless
23.80,104,691,SOFT SHELL CRAB (in season)
26.50,104,692,Smirnoff
27.60,105,693,Char-grilled cold water lobster tail on herb spun angel hair with a srirachi garlic viniagrete.  Thirteen
30.40,105,694,"Southwestern Chicken Salad:  Cajun Chicken, Corn Salad, Black Bean Salsa over Mixed Greens ... 5.95"
18.40,105,695,Loup de Mer - with cockles and organic vegetables in its own broth
17.30,105,696,"FETTUCINE AL FRESCO Bucheron goat cheese, fresh tomato & basil"
28.50,105,697,SZECHUAN SPARE RIBS Chunks of spare ribs delicately sauteed in chefs special sauce w. broccoli
25.80,105,698,"Diver Sea Scallops, sauteed vegetables & lentil salad"
22.20,105,699,Fried Chicken Wings (4) w. Beef Fried Rice
34.10,105,700,Taro Spring Roll (2)
22.70,106,701,Pork w. Broccoli
25.30,106,702,"Pinot Noir Talus, 1995, California"
15.60,106,703,Framboise
14.20,106,704,Shoestring Potatoes
17.20,106,705,Apples
15.50,106,706,wakame and cucumber salad with ume and shiso
20.40,106,707,"Saint-Romaine, Sous le Chateau, V. Girardin, 1999. (Burgundy)"
19.70,107,708,Orange Spice Tea
28.70,107,709,"Cabernet Sauvignon, Girard, 1996. (Napa Valley)"
29.70,107,710,"Consomme, Cold"
28.90,107,711,Pineapple Chicken
19.20,107,712,Chicken Rice Soup
22.10,107,713,"Pinot Noir, Chalone, 1999. (Monterey)"
27.00,107,714,Barbecue Spare Ribs
16.00,107,715,"Fettuccine Carbonara FETTUCCINE WITH BACON, CHEESE, ONIONS & EGG"
10.10,108,716,Chicken Yaga Mein
19.80,108,717,Kunde 96 Chardonnay (Sonoma)
18.10,108,718,Rib Tips w. Garlic Sauce
11.10,108,719,AMERICANO
16.80,108,720,Hot & Spicy Chicken
12.70,108,721,Cinzano Bianco Vermouth - on the rocks with a slice of lemon
8.50,108,722,Egg Rolls
9.40,109,723,"STEAK TARTARE, THE CONVENTIONAL WAY OR LIGHTLY SEARED"
15.60,109,724,French fries
12.60,109,725,"Chef Salad: Swiss and Cheddar Cheeses, Turkey Breast, Roast Beef, Ham, Lettuce, Choice of Dressing"
17.10,109,726,Cappuccino
12.50,109,727,Little Neck Clams
20.20,109,728,Shrimp w. Hot Spicy Szechuan Sauce
13.00,109,729,"Apple Fruit Spritzer - Apple juice, club soda & a twist of lime"
17.40,109,730,"2001 The Vertical Limit: 1/2 bottle of 95, 96, 97 Opus One (3 1/2 Bottles)"
12.30,109,731,"Sauvignon Blanc, Cakebread 97"
13.80,110,732,Cheeseburger
15.00,110,733,A Snifter of Marc with biscotti
21.30,110,734,SPAGHETTI MEAT BALLS
16.10,110,735,Roast Pork Fried Rice
22.30,110,736,Six Smoked Fish Assortment
24.00,110,737,Poached Red Snapper in a Saffron Broth served with Baby Vegetables
14.60,110,738,"Penne Al Pesto pine nuts, basil & parmigiano"
19.00,110,739,Grgich Hills 1995 Napa
23.10,110,740,"Merlot, Ecco Domani"
18.30,111,741,Scallop w. Broccoli
19.40,111,742,Creme Soda
26.70,111,743,Barbecue Spare Ribs
20.60,111,744,Assorted Fruit Topped Danish ...1.60
28.70,111,745,Gouden Carolus
24.80,111,746,"Coteaux du Languedoc, Prieure De St-Jean De Babian 1996 (Languedoc)"
24.80,112,747,Green Tea Ice Cream
22.90,112,748,Shrimp w. Broccoli in Garlic Sauce
26.80,112,749,Sweet & Sour Pork
20.10,112,750,Manhattan
18.00,112,751,"Grilled Lamb Chops - mashed potato, haricot vert, and a garlic wine sauce"
22.70,112,752,"Caesar Salad with Cajun Shrimp. Fresh Romaine tossed with Ceasar Drissing, Croutons"
33.80,112,753,Warm Goat Cheese and Grilled Vegetable Salad
28.50,112,754,Margherita Pizza
32.40,112,755,"Pinot Grigio, Campanile"
22.00,113,756,"Cabernet Sauvignon, Girard, 1996. (Napa Valley)"
16.10,113,757,LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE
30.50,113,758,"ENDIVE SALAD WITH GRAPES, PEARS, WALNUTS AND CRUMBLED STILTON"
18.80,113,759,"Trancio Di Pesce Spado A La Livornese SAUTEED WITH ANCHOVIES, GREEN AND BLACK OLIVES, CAPERS, WHITE WINE & A TOUCH OF TOMATO SAUCE"
22.10,113,760,Warm Goat Cheese and Grilled Vegetable Salad
19.30,113,761,660 Kracher #12 Trockenbeerenauslese 1995 Grand Cuvee
23.70,113,762,Hazelnut Italian Soda
16.00,113,763,Mesclun Salad
16.60,113,764,Mixed Vegetable Egg Foo Young
27.50,114,765,"CABERNET OF EGER 93, Lauder/Lang Vineyards"
20.10,114,766,Soda (Can)
20.40,114,767,The Redeye Platter - chefs selection of maki rolls and smoked fish
18.80,114,768,Steamed Broccoli...With or without Cheese
25.60,114,769,"Veuve Cliquot, La Grande Dame, 1989"
25.20,114,770,Lobster Lo Mein
20.60,114,771,"Barolo, Sigillo dAbate Rsv, 1991"
35.30,114,772,OYSTERS:  Malpeque
24.30,114,773,"Sangiovese 1997, Showket (Napa)"
17.40,115,774,Snapple ... 1.50
10.70,115,775,"Shafer Stags Leap District 1994, Napa"
15.00,115,776,Taylor Fladgate 40 yr
16.60,115,777,Chocolate Raspberry Cake
11.40,115,778,"Rigatoni with pancetta, chicken, tomato, and onion"
16.30,115,779,"Domaine Carneros, Brut, 1992, Napa"
16.50,116,780,Croissant...1.25
13.40,116,781,Eggs Benedict
19.70,116,782,Baked Stuffed Shrimp. Baked with a buttery Crabmeat Stuffing...choice of one Side
24.80,116,783,"STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE"
15.10,116,784,"Mixed Green Salad- with Coach Farms triple creme goat cheese, toasted pumpkin seeds and apple cider vinegar"
22.30,116,785,"Shrimp & Chicken, Hunan Style Jumbo shrimp & chicken sauteed w. baby corn, straw mushrooms, red pepper & garden vegetable in Hunan style."
19.20,116,786,"Canoe Ridge, Merlot, Columbia Valley, USA 1997"
29.60,117,787,"Puligny-Montrachet, Chanson 1995"
16.30,117,788,Margherita Pizza
30.40,117,789,"Main Courses with Soup (see specials page for todays soup selections), add $1.50"
30.10,117,790,China Black Iced Tea
18.50,117,791,"Riesling Kabinett, Johbrg Vogelsang, H.H. Eser/Johannishof, 1998 (Rheingau)"
28.60,117,792,Chocolate Mousse
27.90,117,793,Fortune Cookies
27.40,117,794,"Jarvis 1994, Napa"
16.60,117,795,"Vouvray, Domaine Bourillon Dorleans, 1999. (Loire Valley)"
13.20,118,796,Pan fried john dory filets on Isreali cous cous with fresh organic black berries and champagne butter sauce.  Twenty Six
14.20,118,797,"Caymus Special Select, 1994"
13.90,118,798,SALADE NICOISE WITH FRESH TUNA AND PEELED JERSEY TOMATOES
14.00,118,799,Shrimp w. Mushrooms
16.30,118,800,"Cabernet Sauvignon, River Oaks"
17.40,119,801,Roll Mops
11.20,119,802,BEVERLYS LEMON CRUMB CAKE
14.40,119,803,Spice-Crusted Colorado Lamb Loin - with shank and manchego cheese gratin and pomegranate reduction
15.00,119,804,Marinated Black Fig Salad with Thyme & Parmesan
10.40,119,805,Filet Mignon of Yellowfin Tuna (House Specialty) seared rare with artichoke lentil salad
16.10,119,806,"First Class Platter -  half a 1 1/2 lb. lobster, shrimp, assorted smoked salmons, sturgeon with truffle oil and two salads"
33.10,120,807,Mixed field greens in a sherry vinaigrette
25.60,120,808,Fried Chicken Wings (4) w. Beef Fried Rice
21.30,120,809,"Oakford 1991/93, Napa"
21.40,120,810,Manhattan
28.50,120,811,Fresh Fruit Cup
26.40,120,812,Steamed Brown Rice
20.20,120,813,"Classic French Apple Tart, Vanilla Ice Cream"
25.40,120,814,"Bourgogne Blanc, Poncet 1994"
26.70,120,815,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan"
19.30,121,816,Shrimp w. String Bean
24.60,121,817,"Pancetta-Wrapped Baby Squid - with black rice cake, rosemary and saffron"
16.00,121,818,"Valpolicella, Quintarelli 1993"
17.90,121,819,"Duck Confit with crispy potatoes, wild  mushrooms and salad"
14.10,121,820,"CONSOMME, HOT"
24.40,121,821,Fried Wonton (12)
15.80,122,822,HOT FUDGE NAPOLEON
22.30,122,823,"Veal Marsala, portobellini & porcini mushrooms"
26.10,122,824,"Merlot 1999, Bogle (California)"
25.10,122,825,CHILLED BUTTERNUT SQUASH SOUP WITH DILL
17.10,122,826,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95"
26.50,122,827,"San Felipe Style Fish Tacos, fresh whitefish, Daves secret sauce, cabbage, pico de gallo, and white and yellow cheddar served in 2 soft corn tortillas and accompanied by guacamole, cilantro rice and pinto beans"
18.70,123,828,PLUM TORTE
15.80,123,829,LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE
11.60,123,830,"The Frogs Flight: Foxen Chenin Blanc, Logan Chardonnay, Danzante Pinot Grigio"
16.90,123,831,"Bronx: Gin, Dry & Sweet Vermouth, OJ & Bitters"
15.00,123,832,Chargrilled Rack of Lamb with Fried Green Tomatoes
8.70,123,833,Calvados Busnel VSOP
15.70,123,834,ASSORTED ITALIAN SAUSAGES & POLENTA tomato & parmigiano gratine
13.10,123,835,Irish Cream Italian Soda
20.80,124,836,"Specialty Sandwiches: #16  Roast Beef: Vermont Cheddar, Leaf Lettuce, Plum Tomato, No Fat Russian Dressing on French Baguette ... 6.25"
21.90,124,837,Oranges
26.40,124,838,Steamed Mixed Vegetables w. Shrimp
22.90,124,839,ginger creme brulee
18.30,124,840,Chargrilled Burger with Roquefort Cheese & Shoestrings
27.20,124,841,Chicken Mulligatawny
22.70,124,842,"Brunello Di Montalcino, Altesino 1993 DOCG (Tuscany)"
21.60,124,843,Grilled Chicken Salad
17.20,125,844,"Cranberry Fruit Spritzer - Cranberry juice, club soda & a twist of lime"
10.00,125,845,"Veuve Clicquot, Yellow Label, Brut NV"
